iter	Logloss
2926	0.4035983368
2927	0.4035984234
2928	0.403597178
2929	0.4035970925
2930	0.403596948
2931	0.4035969202
2932	0.4035968913
2933	0.4035826647
2934	0.4035471769
2935	0.4035340842
2936	0.4035340553
2937	0.4035308826
2938	0.403530826
2939	0.4035306526
2940	0.4035190112
2941	0.4035190112
2942	0.4035190112
2943	0.4035190112
2944	0.4035188956
2945	0.4035189534
2946	0.4035189245
2947	0.4035189245
2948	0.4035189245
2949	0.4034596272
2950	0.403459656
2951	0.4034596861
2952	0.4034596861
2953	0.4034596861
2954	0.4034596861
2955	0.4034596861
2956	0.4034545549
2957	0.403453224
2958	0.403453195
2959	0.403442187
2960	0.403442187
2961	0.4034247099
2962	0.4034247099
2963	0.4034195498
2964	0.4034195497
2965	0.4033770127
2966	0.4033769838
2967	0.4033770139
2968	0.4033769849
2969	0.4033771017
2970	0.4033771883
2971	0.4033772749
2972	0.4033771015
2973	0.4033772183
2974	0.403286772
2975	0.4032822453
2976	0.4032822452
2977	0.4032821886
2978	0.4032652483
2979	0.4032611782
2980	0.4032612649
2981	0.4032612071
2982	0.4032490541
2983	0.4032489974
2984	0.4032487842
2985	0.4032487564
2986	0.4032361009
2987	0.403236072
2988	0.4032360142
2989	0.4032360731
2990	0.4032360443
2991	0.4032359864
2992	0.4032360442
2993	0.4032361898
2994	0.403203309
2995	0.403203368
2996	0.4031384805
2997	0.4031351342
2998	0.4031351354
2999	0.4031351354
3000	0.4031351365
3001	0.4031351941
3002	0.4031350797
3003	0.403135312
3004	0.4031320296
3005	0.4031317996
3006	0.4031317719
3007	0.4031318295
3008	0.403108881
3009	0.4031088821
3010	0.4031087665
3011	0.4031087387
3012	0.4031088266
3013	0.4031087976
3014	0.403108741
3015	0.4031087698
3016	0.4031088275
3017	0.4031086842
3018	0.403108772
3019	0.403108483
3020	0.403108512
3021	0.4031085409
3022	0.4031085408
3023	0.4031084553
3024	0.4030801609
3025	0.4030800742
3026	0.4030800742
3027	0.4030660299
3028	0.4030497556
3029	0.4030495533
3030	0.4030495256
3031	0.4030440485
3032	0.4030379369
3033	0.4030379381
3034	0.403037938
3035	0.4030373722
3036	0.4030020644
3037	0.4029756473
3038	0.4029756472
3039	0.4029757339
3040	0.4029757917
3041	0.4029757351
3042	0.4029756772
3043	0.402975794
3044	0.4029756783
3045	0.4029756795
3046	0.4029756794
3047	0.4029756506
3048	0.4029757084
3049	0.4029594297
3050	0.4029384141
3051	0.4029383274
3052	0.4029342283
3053	0.4029335469
3054	0.4029335469
3055	0.4029335192
3056	0.4028782593
3057	0.4028422598
3058	0.402842232
3059	0.4028422031
3060	0.4028421742
3061	0.4028423488
3062	0.4028423487
3063	0.4028423486
3064	0.4028424064
3065	0.4028423498
3066	0.4028423786
3067	0.4028422343
3068	0.402842322
3069	0.4028424086
3070	0.4028142301
3071	0.4028142313
3072	0.4028128449
3073	0.4028127292
3074	0.4028126148
3075	0.4028128471
3076	0.4028127314
3077	0.4028128481
3078	0.4028127903
3079	0.4028127036
3080	0.4028126181
3081	0.402774709
3082	0.4027594092
3083	0.402759526
3084	0.4027594681
3085	0.4027594405
3086	0.4027591993
3087	0.4027591427
3088	0.4027538818
3089	0.4027537084
3090	0.4027537372
3091	0.402753795
3092	0.4027537372
3093	0.4027537372
3094	0.402753795
3095	0.4027537661
3096	0.4027538239
3097	0.4027534521
3098	0.4027533942
3099	0.4027534519
3100	0.4027533664
3101	0.4027532219
3102	0.4027532796
3103	0.4027531941
3104	0.402753223
3105	0.4027531375
3106	0.4027531664
3107	0.4027533396
3108	0.4027533119
3109	0.4027505076
3110	0.4027505654
3111	0.4026911875
3112	0.4026893713
3113	0.4026895157
3114	0.4026688168
3115	0.4026682125
3116	0.4026673589
3117	0.4026672734
3118	0.4026672156
3119	0.4026371141
3120	0.4026370563
3121	0.4026370852
3122	0.4026368218
3123	0.4026369964
3124	0.4026308539
3125	0.4026307396
3126	0.4026308551
3127	0.402630855
3128	0.4026307973
3129	0.4026306817
3130	0.4026308261
3131	0.4026308272
3132	0.4026308561
3133	0.4026265015
3134	0.4026239211
3135	0.4026238635
3136	0.4026238634
3137	0.4026239212
3138	0.4026235781
3139	0.4026235492
3140	0.4026234336
3141	0.402623377
3142	0.4026234636
3143	0.4026234347
3144	0.402623407
3145	0.402623638
3146	0.4026186153
3147	0.4025950326
3148	0.4025950614
3149	0.4025951204
3150	0.4025877381
3151	0.4025876814
3152	0.4025876236
3153	0.4025875658
3154	0.4025875959
3155	0.4025587777
3156	0.4025587777
3157	0.4025587777
3158	0.4025589233
3159	0.4025516556
3160	0.4025515978
3161	0.4025490211
3162	0.4024985842
3163	0.4024986131
3164	0.4024975863
3165	0.4024975572
3166	0.4024971937
3167	0.4024970781
3168	0.4024737091
3169	0.4024736236
3170	0.4024737102
3171	0.4024735091
3172	0.4024735091
3173	0.4024737703
3174	0.4024648047
3175	0.402464718
3176	0.4024252199
3177	0.4024252488
3178	0.4024252777
3179	0.4024253066
3180	0.4023642752
3181	0.402364304
3182	0.4023643341
3183	0.4023643919
3184	0.4023644495
3185	0.4023363695
3186	0.4023364284
3187	0.4023339047
3188	0.4023316824
3189	0.4023316824
3190	0.4023318846
3191	0.4023318569
3192	0.4023271726
3193	0.4023015958
3194	0.4023015669
3195	0.4023016259
3196	0.4023015969
3197	0.4023015968
3198	0.4023017369
3199	0.4023015358
3200	0.4023002641
3201	0.4023001774
3202	0.4023002352
3203	0.4023002351
3204	0.4022991067
3205	0.4022989634
3206	0.4022989344
3207	0.402297781
3208	0.4022977244
3209	0.4022813976
3210	0.4022813987
3211	0.4022812831
3212	0.4022813409
3213	0.4022813999
3214	0.4022813998
3215	0.4022813998
3216	0.4022812276
3217	0.4022812276
3218	0.4022748456
3219	0.4022748167
3220	0.4022547349
3221	0.402254966
3222	0.4022547938
3223	0.4022548227
3224	0.4022548515
3225	0.4022478999
3226	0.4022201496
3227	0.4022201784
3228	0.4022201219
3229	0.402220064
3230	0.4021832177
3231	0.4021827063
3232	0.4021828219
3233	0.4021821568
3234	0.4021602488
3235	0.4021603065
3236	0.4021603065
3237	0.4021602788
3238	0.4021601922
3239	0.4021602499
3240	0.4021536999
3241	0.4021536998
3242	0.4021535843
3243	0.4021535843
3244	0.4021535843
3245	0.4021535843
3246	0.4021535843
3247	0.4021535843
3248	0.4021535843
3249	0.4021535843
3250	0.4021077088
3251	0.402107681
3252	0.4020644074
3253	0.4020641532
3254	0.4020642123
3255	0.4020641255
3256	0.4020641544
3257	0.4020576042
3258	0.4020574898
3259	0.4020340241
3260	0.4020340529
3261	0.4020339962
3262	0.4020339962
3263	0.4020304346
3264	0.4019419548
3265	0.4019420715
3266	0.4019423025
3267	0.4019421882
3268	0.4019420725
3269	0.4019227409
3270	0.4019211275
3271	0.4019210697
3272	0.4019210131
3273	0.4019084378
3274	0.4019084968
3275	0.4018673928
3276	0.4018671916
3277	0.4018672506
3278	0.4018672517
3279	0.4018656372
3280	0.4018655215
3281	0.4018475737
3282	0.4018477469
3283	0.4018476325
3284	0.4018476325
3285	0.4018328454
3286	0.4018241761
3287	0.4018242061
3288	0.4018242639
3289	0.401824265
3290	0.4018242083
3291	0.4018067875
3292	0.4018067597
3293	0.4018067031
3294	0.4018066452
3295	0.4018066464
3296	0.4018065885
3297	0.4018067341
3298	0.4018067052
3299	0.4018065908
3300	0.4018067063
3301	0.4018065919
3302	0.4018066785
3303	0.4018065352
3304	0.40179136
3305	0.4017915056
3306	0.4017914767
3307	0.4017749108
3308	0.4017747675
3309	0.4017747097
3310	0.4017728209
3311	0.4017531477
3312	0.4017390371
3313	0.4017319429
3314	0.4016956137
3315	0.4016954703
3316	0.4016957027
3317	0.4016956159
3318	0.4016956159
3319	0.4016957904
3320	0.4016930526
3321	0.4016928226
3322	0.4016645732
3323	0.4016646899
3324	0.401664632
3325	0.4016645465
3326	0.4016540305
3327	0.4016402655
3328	0.4016402654
3329	0.4016085556
3330	0.4016086423
3331	0.4016085278
3332	0.4016084656
3333	0.4016074746
3334	0.4016075047
3335	0.4016075047
3336	0.4015735246
3337	0.4015735246
3338	0.4015735546
3339	0.4015737869
3340	0.4015681825
3341	0.4015662822
3342	0.4015662532
3343	0.4015663399
3344	0.4015585154
3345	0.4015583432
3346	0.4015582854
3347	0.4015558654
3348	0.4015482164
3349	0.4015212786
3350	0.4015213363
3351	0.4015214531
3352	0.4015216264
3353	0.4015215107
3354	0.4015213675
3355	0.4015213675
3356	0.4015213675
3357	0.4015213675
3358	0.4015213675
3359	0.4015213675
3360	0.4015213675
3361	0.4015213675
3362	0.4015213675
3363	0.4015213675
3364	0.4015213675
3365	0.4015142406
3366	0.4015142406
3367	0.4015142406
3368	0.4015011947
3369	0.4015011368
3370	0.4015011669
3371	0.4015011379
3372	0.4014995812
3373	0.4014990435
3374	0.4014991025
3375	0.4014992181
3376	0.4014993336
3377	0.4014992758
3378	0.40145955
3379	0.401458758
3380	0.4014587592
3381	0.4014563115
3382	0.401456197
3383	0.4014561392
3384	0.4014562258
3385	0.4014561403
3386	0.4014561402
3387	0.4014561992
3388	0.4014561992
3389	0.4014558884
3390	0.4014558884
3391	0.4014558884
3392	0.4014559173
3393	0.4014559462
3394	0.4014558883
3395	0.4014324186
3396	0.4014325341
3397	0.4013949731
3398	0.4013776076
3399	0.4013777243
3400	0.4013776953
3401	0.4013712034
3402	0.4013570605
3403	0.4013506818
3404	0.4013507697
3405	0.4013507119
3406	0.4013507696
3407	0.4013506551
3408	0.4013504817
3409	0.4013506038
3410	0.4013373046
3411	0.4013372179
3412	0.4013353187
3413	0.4013354065
3414	0.4013353487
3415	0.4013352921
3416	0.401335292
3417	0.4013016745
3418	0.4012899172
3419	0.4012898593
3420	0.4012898027
3421	0.4012899194
3422	0.4012899193
3423	0.401290036
3424	0.4012899781
3425	0.4012846607
3426	0.4012846607
3427	0.4012846317
3428	0.4012846317
3429	0.4012846606
3430	0.4012846606
3431	0.4012847129
3432	0.4012737912
3433	0.401273619
3434	0.4012736768
3435	0.4012736779
3436	0.4012736779
3437	0.4012736211
3438	0.4012390049
3439	0.401238947
3440	0.4012388893
3441	0.4012388327
3442	0.4012389482
3443	0.4012389493
3444	0.4012388638
3445	0.4012389792
3446	0.4012390959
3447	0.4012380291
3448	0.4012379424
3449	0.4012366062
3450	0.4012365784
3451	0.401230577
3452	0.401230577
3453	0.4012306059
3454	0.4012121937
3455	0.4012121436
3456	0.401212058
3457	0.4012119135
3458	0.4012026438
3459	0.4012025859
3460	0.4011654618
3461	0.4011655496
3462	0.401165493
3463	0.4011655508
3464	0.4011654062
3465	0.4011654651
3466	0.4011654073
3467	0.4011654951
3468	0.4011656106
3469	0.4011656118
3470	0.4011656707
3471	0.4011582227
3472	0.4011581072
3473	0.4011473288
3474	0.4011472722
3475	0.4011472722
3476	0.4011472722
3477	0.4011474467
3478	0.4011472732
3479	0.4011473021
3480	0.4011418748
3481	0.401141846
3482	0.4011419038
3483	0.4011419904
3484	0.4011104056
3485	0.4011056118
3486	0.4011055539
3487	0.4010937736
3488	0.4010938036
3489	0.4010781253
3490	0.4010780398
3491	0.4010781553
3492	0.4010781553
3493	0.4010781211
3494	0.4010550087
3495	0.4010545535
3496	0.4010545257
3497	0.401054468
3498	0.401054468
3499	0.4010544968
3500	0.4010545257
3501	0.4010545257
3502	0.4010290645
3503	0.4010290067
3504	0.4010290078
3505	0.4010290944
3506	0.4010268055
3507	0.4010268631
3508	0.4010268053
3509	0.4010269209
3510	0.4010116711
3511	0.4010116133
3512	0.4010115856
3513	0.4010115567
3514	0.4010115567
3515	0.4010115567
3516	0.4010115567
3517	0.4010115567
3518	0.4010115567
3519	0.4010093575
3520	0.4010093574
3521	0.4010094729
3522	0.4010093585
3523	0.4010045021
3524	0.401004249
3525	0.40100422
3526	0.4010041923
3527	0.4010034569
3528	0.4009615718
3529	0.4009567996
3530	0.4009550094
3531	0.4009548661
3532	0.4009548095
3533	0.4009546873
3534	0.4009528671
3535	0.4009529826
3536	0.4009528682
3537	0.4009529259
3538	0.4009529259
3539	0.4009529259
3540	0.4009390598
3541	0.4009344082
3542	0.4009343215
3543	0.4009343215
3544	0.4009343215
3545	0.4009283244
3546	0.4009283243
3547	0.4009283532
3548	0.4009281522
3549	0.400928181
3550	0.4009281521
3551	0.4009281821
3552	0.4009281821
3553	0.4009282976
3554	0.4009049756
3555	0.4009040706
3556	0.4008933269
3557	0.4008934714
3558	0.4008933557
3559	0.4008933569
3560	0.4008932701
3561	0.4008921631
3562	0.4008922786
3563	0.4008923074
3564	0.4008923376
3565	0.4008923953
3566	0.400892193
3567	0.400892193
3568	0.4008922218
3569	0.400892193
3570	0.400892193
3571	0.4008921942
3572	0.400892223
3573	0.4008922518
3574	0.400892194
3575	0.4008922241
3576	0.4008921952
3577	0.4008921952
3578	0.4008903269
3579	0.400890298
3580	0.4008595315
3581	0.4008595327
3582	0.4008595904
3583	0.4008594748
3584	0.4008594471
3585	0.4008423641
3586	0.4008423063
3587	0.4008423063
3588	0.4008337693
3589	0.4008336261
3590	0.4008336839
3591	0.4008337705
3592	0.4008077641
3593	0.400806846
3594	0.400806846
3595	0.4008069038
3596	0.400806025
3597	0.4008038691
3598	0.4008019174
3599	0.4008017741
3600	0.400787921
3601	0.4007753382
3602	0.4007747974
3603	0.4007749129
3604	0.4007749417
3605	0.4007749429
3606	0.4007749718
3607	0.4007749717
3608	0.4007739753
3609	0.4007738885
3610	0.4007739174
3611	0.4007678912
3612	0.4007678045
3613	0.4007678058
3614	0.4007672992
3615	0.4007672125
3616	0.4007672137
3617	0.4007672426
3618	0.4007673581
3619	0.4007673581
3620	0.4007674737
3621	0.4007633097
3622	0.4007633675
3623	0.4007633675
3624	0.4007561117
3625	0.4007561117
3626	0.4007560551
3627	0.4007522302
3628	0.4007522879
3629	0.4007523168
3630	0.4007477518
3631	0.4007476362
3632	0.4007476297
3633	0.4007476874
3634	0.4007476007
3635	0.4007477163
3636	0.4007473779
3637	0.4007474067
3638	0.4007474067
3639	0.4007214917
3640	0.4007215494
3641	0.4007215205
3642	0.4007216083
3643	0.4007216083
3644	0.4007103506
3645	0.4007102928
3646	0.4007103518
3647	0.4007103517
3648	0.4007076151
3649	0.4007075573
3650	0.4007075284
3651	0.4006528057
3652	0.400652979
3653	0.4006528646
3654	0.4006528068
3655	0.4006527779
3656	0.40065221
3657	0.4006522966
3658	0.4006523267
3659	0.4006399414
3660	0.4006305441
3661	0.4006306307
3662	0.4006306596
3663	0.4006306595
3664	0.4006306596
3665	0.4006306596
3666	0.4006306596
3667	0.4005954328
3668	0.4005949215
3669	0.4005949215
3670	0.4005948637
3671	0.4005949214
3672	0.4005949503
3673	0.4005949214
3674	0.4005949503
3675	0.4005949792
3676	0.4005949214
3677	0.4005934882
3678	0.4005935171
3679	0.4005902162
3680	0.4005883445
3681	0.4005883457
3682	0.4005883457
3683	0.4005883456
3684	0.4005884034
3685	0.4005883456
3686	0.4005642751
3687	0.4005643329
3688	0.4005642763
3689	0.4005466182
3690	0.4005466182
3691	0.4005461254
3692	0.400546011
3693	0.4005455286
3694	0.4005454707
3695	0.4005454419
3696	0.4005376333
3697	0.4005376044
3698	0.4005355812
3699	0.4005355234
3700	0.4005355811
3701	0.4005322225
3702	0.4005322225
3703	0.4005322802
3704	0.4005321646
3705	0.4005322513
3706	0.4005322513
3707	0.4005322513
3708	0.4005321935
3709	0.4005322525
3710	0.4005322814
3711	0.4005322525
3712	0.4005302107
3713	0.4005301818
3714	0.4005301818
3715	0.4005302107
3716	0.4005301529
3717	0.4005260757
3718	0.4005252853
3719	0.4005252274
3720	0.4005252563
3721	0.4005253141
3722	0.4005134188
3723	0.4005133899
3724	0.4005070911
3725	0.4005072066
3726	0.4005071777
3727	0.400507091
3728	0.4005070332
3729	0.400507091
3730	0.4005070909
3731	0.4004801256
3732	0.4004801256
3733	0.4004727249
3734	0.4004727249
3735	0.4004722419
3736	0.400472272
3737	0.4004722719
3738	0.400472243
3739	0.4004723008
3740	0.4004723296
3741	0.4004723296
3742	0.4004723308
3743	0.400472302
3744	0.4004722365
3745	0.4004721787
3746	0.4004654868
3747	0.4004596065
3748	0.4004596642
3749	0.4004577349
3750	0.4004466426
3751	0.4004327242
3752	0.4004326086
3753	0.4004327241
3754	0.4004326965
3755	0.4004326387
3756	0.4004325808
3757	0.4004237592
3758	0.4004239036
3759	0.4004224405
3760	0.4004224404
3761	0.400422556
3762	0.4004226138
3763	0.4004225572
3764	0.4004225571
3765	0.400422586
3766	0.4004224993
3767	0.4004225571
3768	0.4004226148
3769	0.4004225582
3770	0.4004225004
3771	0.4004225582
3772	0.4004225004
3773	0.4004225004
3774	0.4004225004
3775	0.4004224715
3776	0.4004225004
3777	0.4004225004
3778	0.4004225004
3779	0.4004140822
3780	0.4004139666
3781	0.4004139666
3782	0.4004139666
3783	0.4004139666
3784	0.4004139666
3785	0.4004139666
3786	0.4004139088
3787	0.4004139666
3788	0.4004139955
3789	0.4004140244
3790	0.400400529
3791	0.4004005868
3792	0.4004005578
3793	0.4003860883
3794	0.400384161
3795	0.4003841032
3796	0.40038422
3797	0.4003559177
3798	0.4003559465
3799	0.4003559176
3800	0.4003560043
3801	0.4003559753
3802	0.4003559753
3803	0.400348305
3804	0.400348364
3805	0.4003483639
3806	0.4003475299
3807	0.4003456583
3808	0.4003444937
3809	0.4003440199
3810	0.4003440776
3811	0.4003440776
3812	0.4003440776
3813	0.4003440486
3814	0.4003399703
3815	0.4003399125
3816	0.4003399703
3817	0.4003400281
3818	0.4003400281
3819	0.4003399703
3820	0.4003328951
3821	0.4003328951
3822	0.4003328951
3823	0.4003328373
3824	0.4003328373
3825	0.4003328373
3826	0.4003317873
3827	0.4003317873
3828	0.4003317873
3829	0.4003317584
3830	0.4003094494
3831	0.4003094217
3832	0.4003092129
3833	0.4002878079
3834	0.4002840743
3835	0.400284132
3836	0.4002840453
3837	0.400257706
3838	0.4002575615
3839	0.400257677
3840	0.400257677
3841	0.400257224
3842	0.4002572542
3843	0.4002316144
3844	0.4002315289
3845	0.4002316156
3846	0.4002315867
3847	0.4002197341
3848	0.4002197341
3849	0.4002196763
3850	0.4002197052
3851	0.4002196762
3852	0.4002196197
3853	0.4002196775
3854	0.4002197352
3855	0.4002197063
3856	0.4002061861
3857	0.4002060351
3858	0.4002059773
3859	0.400206035
3860	0.4001816088
3861	0.4001816088
3862	0.4001816678
3863	0.4001815522
3864	0.4001814955
3865	0.4001816111
3866	0.400181611
3867	0.4001815545
3868	0.4001817566
3869	0.4001816121
3870	0.4001815844
3871	0.4001814688
3872	0.4001816132
3873	0.4001814988
3874	0.4001815854
3875	0.4001816143
3876	0.4001816721
3877	0.4001815866
3878	0.4001800317
3879	0.4001800028
3880	0.4001800027
3881	0.4001689121
3882	0.4001689133
3883	0.4001687977
3884	0.400166897
3885	0.4001668392
3886	0.4001668404
3887	0.400151293
3888	0.4001512352
3889	0.4001512364
3890	0.4001512075
3891	0.4001510919
3892	0.4000878651
3893	0.4000878073
3894	0.4000878651
3895	0.4000878073
3896	0.4000877784
3897	0.4000878073
3898	0.4000877784
3899	0.4000878073
3900	0.4000874693
3901	0.4000874366
3902	0.4000772649
3903	0.4000739334
3904	0.4000739045
3905	0.4000739333
3906	0.4000739044
3907	0.4000739333
3908	0.4000739622
3909	0.4000674715
3910	0.4000673847
3911	0.4000674713
3912	0.4000674148
3913	0.4000672992
3914	0.4000672992
3915	0.4000672413
3916	0.4000672991
3917	0.4000672714
3918	0.4000672714
3919	0.4000671847
3920	0.4000670555
3921	0.4000670554
3922	0.4000671132
3923	0.4000670843
3924	0.4000671421
3925	0.400067142
3926	0.4000665006
3927	0.4000664717
3928	0.4000665872
3929	0.4000665583
3930	0.4000666161
3931	0.4000665872
3932	0.4000666751
3933	0.4000666462
3934	0.4000603907
3935	0.4000602096
3936	0.4000601518
3937	0.4000408939
3938	0.4000391056
3939	0.4000391345
3940	0.4000391634
3941	0.4000200879
3942	0.4000201746
3943	0.4000192818
3944	0.4000188849
3945	0.4000108494
3946	0.4000108205
3947	0.3999726045
3948	0.3999674196
3949	0.3999673618
3950	0.3999672751
3951	0.399967275
3952	0.3999672762
3953	0.3999666156
3954	0.3999666733
3955	0.3999666733
3956	0.3999667311
3957	0.3999152518
3958	0.3999088331
3959	0.3999088331
3960	0.3999088921
3961	0.3998614262
3962	0.3998615719
3963	0.3998606511
3964	0.3998604064
3965	0.3998587937
3966	0.3998587937
3967	0.3998589092
3968	0.3998589092
3969	0.3998589092
3970	0.3998587948
3971	0.399858737
3972	0.3998587671
3973	0.3998587959
3974	0.3998587959
3975	0.3998588248
3976	0.3998587092
3977	0.3998587971
3978	0.3998530701
3979	0.3998531278
3980	0.3998532446
3981	0.3998521793
3982	0.3998521503
3983	0.3998521805
3984	0.3998520937
3985	0.3998521226
3986	0.3998520358
3987	0.3998520082
3988	0.3998520948
3989	0.3998520948
3990	0.3998520948
3991	0.3998520948
3992	0.3998520948
3993	0.3998520948
3994	0.3998520948
3995	0.3998520948
3996	0.3998520948
3997	0.3998520948
3998	0.3998520948
3999	0.3998520948
4000	0.3998520077
4001	0.3998518054
4002	0.3998293706
4003	0.3998284198
4004	0.3998284788
4005	0.3998284788
4006	0.3998284788
4007	0.3998284209
4008	0.3998268772
4009	0.3998268785
4010	0.3998269073
4011	0.3998037325
4012	0.399799541
4013	0.3997995987
4014	0.3997997143
4015	0.3997995421
4016	0.3997995132
4017	0.3997992307
4018	0.3997992018
4019	0.3997990874
4020	0.3997992029
4021	0.3997991451
4022	0.3997992908
4023	0.3997992619
4024	0.3997992908
4025	0.3997992041
4026	0.3997991462
4027	0.3997991763
4028	0.3997990383
4029	0.3997827677
4030	0.3997773282
4031	0.3997773571
4032	0.3997773281
4033	0.3997771548
4034	0.399755788
4035	0.3997557314
4036	0.3997557314
4037	0.3997557313
4038	0.3997549572
4039	0.3997549572
4040	0.399755074
4041	0.399755045
4042	0.3997550739
4043	0.3997551028
4044	0.3996790533
4045	0.3996768955
4046	0.3996768666
4047	0.3996768377
4048	0.3996768666
4049	0.3996769004
4050	0.3996769883
4051	0.3996768438
4052	0.3996672183
4053	0.3996673338
4054	0.3996673338
4055	0.3996672194
4056	0.3996674505
4057	0.3996674216
4058	0.3996673927
4059	0.3996673927
4060	0.3996581406
4061	0.3996581117
4062	0.3996581694
4063	0.3996582272
4064	0.3996579973
4065	0.3996516889
4066	0.39965166
4067	0.3996516888
4068	0.3996516021
4069	0.3996270016
4070	0.3996270883
4071	0.3996253651
4072	0.3996253939
4073	0.3996143465
4074	0.3996143754
4075	0.3996143176
4076	0.3996142887
4077	0.3996143477
4078	0.3996143766
4079	0.3996143477
4080	0.3996143766
4081	0.3996104055
4082	0.3996104055
4083	0.3996083649
4084	0.3996083938
4085	0.3995966829
4086	0.399596654
4087	0.3995965673
4088	0.3995965673
4089	0.3995965673
4090	0.3995965384
4091	0.3995966175
4092	0.3995966175
4093	0.3995965019
4094	0.3995965596
4095	0.3995965596
4096	0.3995965596
4097	0.3995854347
4098	0.3995854058
4099	0.3995854057
4100	0.3995697709
4101	0.3995698576
4102	0.3995697709
4103	0.3995697709
4104	0.3995698286
4105	0.3995698286
4106	0.3995698864
4107	0.3995698864
4108	0.3995695801
4109	0.3995695223
4110	0.3995695813
4111	0.3995678842
4112	0.399567913
4113	0.3995678552
4114	0.399567913
4115	0.3995678552
4116	0.3995678263
4117	0.3995677685
4118	0.3995677974
4119	0.3995677973
4120	0.3995677119
4121	0.399567683
4122	0.399555929
4123	0.3995559579
4124	0.399555929
4125	0.3995560156
4126	0.3995559591
4127	0.3995559591
4128	0.3995559302
4129	0.3995560179
4130	0.3995559023
4131	0.3995503554
4132	0.3995502687
4133	0.3995503264
4134	0.3995502975
4135	0.3995502975
4136	0.3995493725
4137	0.3995493725
4138	0.3995493725
4139	0.3995494014
4140	0.3995494014
4141	0.3995293907
4142	0.3995283211
4143	0.3995282646
4144	0.3995282068
4145	0.3995281778
4146	0.3995281876
4147	0.3995281298
4148	0.3995281298
4149	0.399528131
4150	0.399528131
4151	0.3995280732
4152	0.3994960544
4153	0.3994960544
4154	0.3994960544
4155	0.3994960833
4156	0.3994960544
4157	0.3994923489
4158	0.3994923502
4159	0.3994922924
4160	0.3994923213
4161	0.3994923213
4162	0.3994922635
4163	0.3994923212
4164	0.3994922635
4165	0.3994859256
4166	0.39948581
4167	0.3994858678
4168	0.3994617507
4169	0.3994618374
4170	0.3994617797
4171	0.3994616929
4172	0.399443011
4173	0.3994424834
4174	0.3994423082
4175	0.3994422793
4176	0.3994419703
4177	0.3994419818
4178	0.3994420107
4179	0.3994420684
4180	0.3994417549
4181	0.3994416983
4182	0.3994237665
4183	0.3994237664
4184	0.3994232159
4185	0.3994232159
4186	0.3994170202
4187	0.3994170214
4188	0.3994170502
4189	0.3994170791
4190	0.399417108
4191	0.3994170502
4192	0.3994171381
4193	0.3994171381
4194	0.3994171381
4195	0.3994171381
4196	0.3994171381
4197	0.3994171381
4198	0.3994171381
4199	0.3994171381
4200	0.3994171381
4201	0.3993947802
4202	0.3993947367
4203	0.399394621
4204	0.3993946211
4205	0.39939465
4206	0.3993945632
4207	0.3993946499
4208	0.3993893195
4209	0.3993497814
4210	0.3993355653
4211	0.3993154093
4212	0.3993153804
4213	0.3993153804
4214	0.3992893372
4215	0.3992893083
4216	0.3992893372
4217	0.3992893661
4218	0.3992893242
4219	0.3992661373
4220	0.3992661084
4221	0.3992661662
4222	0.3992661661
4223	0.3992661372
4224	0.3992661661
4225	0.3992661372
4226	0.3992658974
4227	0.3992611112
4228	0.3992452259
4229	0.399245197
4230	0.3992445941
4231	0.3992446808
4232	0.3992434858
4233	0.3992435448
4234	0.3992218057
4235	0.3992218057
4236	0.3992218057
4237	0.3992217479
4238	0.3992216819
4239	0.3992217108
4240	0.3991611735
4241	0.3991612903
4242	0.3991453488
4243	0.3991453199
4244	0.3991452922
4245	0.3991431356
4246	0.3991431644
4247	0.3991358489
4248	0.3991358489
4249	0.3991358778
4250	0.39913582
4251	0.3991316232
4252	0.3991303878
4253	0.39913033
4254	0.3991303501
4255	0.3991303502
4256	0.399101807
4257	0.3991015018
4258	0.3991015595
4259	0.3991015306
4260	0.3991014439
4261	0.3991015594
4262	0.3991015595
4263	0.3991015305
4264	0.3991015594
4265	0.3991015594
4266	0.3990742326
4267	0.3990742326
4268	0.3990742614
4269	0.3990600126
4270	0.3990599547
4271	0.3990599258
4272	0.3990580277
4273	0.3990579988
4274	0.3990579499
4275	0.3990497026
4276	0.3990497315
4277	0.3990497026
4278	0.3990496448
4279	0.3990496448
4280	0.3990496737
4281	0.3990497026
4282	0.3990497026
4283	0.3990495523
4284	0.3990432141
4285	0.3990431563
4286	0.3990432952
4287	0.3990433542
4288	0.3990432964
4289	0.3990433252
4290	0.3990431807
4291	0.3990431229
4292	0.3990431229
4293	0.399043123
4294	0.3990431807
4295	0.3990237115
4296	0.399023655
4297	0.3990236839
4298	0.3990235972
4299	0.3990236549
4300	0.3990237127
4301	0.3990237127
4302	0.3990236837
4303	0.3990237126
4304	0.3990235192
4305	0.3990234669
4306	0.3990174737
4307	0.3990174448
4308	0.3990174447
4309	0.3990173869
4310	0.3990173869
4311	0.3990025146
4312	0.3990025723
4313	0.3990026012
4314	0.3990025722
4315	0.3990025433
4316	0.3990024578
4317	0.3989988234
4318	0.3989904124
4319	0.3989904124
4320	0.3989904702
4321	0.3989905869
4322	0.3989905002
4323	0.3989904713
4324	0.3989896809
4325	0.398989652
4326	0.3989896231
4327	0.398989652
4328	0.3989860753
4329	0.3989860187
4330	0.3989861054
4331	0.3989859609
4332	0.3989852969
4333	0.3989851813
4334	0.3989851524
4335	0.3989850156
4336	0.3989850456
